order_date,requested_delivery_date,Customer Country Code,Product Code,Description,order_type,Customer Order Code,value,Curr,items,Route
15.07.2011,01.03.2012,SK,L12918000,Parka Outdoor Lifestyle STD,VO,3200712320,33.39,EUR,3,1
15.07.2011,01.05.2012,SK,L12918000,Parka Outdoor Lifestyle STD,VO,3200712326,33.39,EUR,3,1
18.07.2011,15.02.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200713478,63.36,CHF,3,FR01CH
19.07.2011,16.04.2012,CZ,L12918000,Parka Outdoor Lifestyle STD,VO,3200713912,0,CZK,\N,FR01CZ
19.07.2011,16.04.2012,CZ,L12918000,Parka Outdoor Lifestyle STD,VO,3200713912,0,CZK,\N,FR01CZ
19.07.2011,02.03.2012,DE,L12918000,Parka Outdoor Lifestyle STD,VO,3200714002,31.38,EUR,3,FR01DE
20.07.2011,15.02.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200714419,67.98,EUR,6,FR0001
25.07.2011,16.04.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200716847,48.88,EUR,4,FR0001
26.07.2011,02.04.2012,IT,L12918000,Parka Outdoor Lifestyle STD,VO,3200717392,56,EUR,5,IT0000
26.07.2011,01.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200717593,67.05,CHF,3,FR01CH
27.07.2011,20.03.2012,SK,L12918000,Parka Outdoor Lifestyle STD,VO,3200718133,44.52,EUR,4,1
28.07.2011,08.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200718805,96,CHF,4,FR01CH
02.08.2011,02.03.2012,PL,L12918000,Parka Outdoor Lifestyle STD,VO,3200721407,139.2,PLN,3,1
02.08.2011,09.04.2012,PL,L12918000,Parka Outdoor Lifestyle STD,VO,3200721407,185.6,PLN,4,1
02.08.2011,02.04.2012,GL,L12918000,Parka Outdoor Lifestyle STD,VO,3200721834,699,DKK,6,DK01FR
02.08.2011,01.03.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200721835,12.73,EUR,1,FR0001
04.08.2011,02.04.2012,IT,L12918000,Parka Outdoor Lifestyle STD,VO,3200723229,50.4,EUR,4,IT0000
05.08.2011,02.04.2012,DK,L12918000,Parka Outdoor Lifestyle STD,VO,3200723911,720,DKK,6,DK01FR
05.08.2011,01.03.2012,GR,L12918000,Parka Outdoor Lifestyle STD,VO,3200724129,0,EUR,\N,FR02GR
08.08.2011,12.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200725633,0,CHF,\N,FR01CH
08.08.2011,15.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200725635,90.32,CHF,4,FR01CH
09.08.2011,16.04.2012,ES,L12918000,Parka Outdoor Lifestyle STD,VO,3200726044,49.24,EUR,4,SP0003
09.08.2011,20.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200726197,67.74,CHF,3,FR01CH
10.08.2011,15.03.2012,DE,L12918000,Parka Outdoor Lifestyle STD,VO,3200726507,30.64,EUR,3,FR01DE
11.08.2011,16.03.2012,DE,L12918000,Parka Outdoor Lifestyle STD,VO,3200727918,44.04,EUR,4,FR01DE
12.08.2011,15.03.2012,NL,L12918000,Parka Outdoor Lifestyle STD,VO,3200729404,143.74,EUR,12,FR01NL
14.08.2011,30.03.2012,DE,L12918000,Parka Outdoor Lifestyle STD,VO,3200729611,62.75,EUR,6,FR01DE
16.08.2011,01.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200729848,90.32,CHF,4,FR01CH
18.08.2011,01.04.2012,SK,L12918000,Parka Outdoor Lifestyle STD,VO,3200730865,55.65,EUR,5,1
18.08.2011,01.06.2012,SK,L12918000,Parka Outdoor Lifestyle STD,VO,3200730897,44.52,EUR,4,1
18.08.2011,15.03.2012,NL,L12918000,Parka Outdoor Lifestyle STD,VO,3200730921,0,EUR,\N,FR01NL
18.08.2011,01.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200731028,84.48,CHF,4,FR01CH
23.08.2011,15.03.2012,NL,L12918000,Parka Outdoor Lifestyle STD,VO,3200735517,74.86,EUR,6,FR01NL
24.08.2011,01.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200737449,114.6,CHF,5,FR01CH
24.08.2011,01.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200737450,20.4,CHF,1,FR01CH
24.08.2011,25.03.2012,NL,L12918000,Parka Outdoor Lifestyle STD,VO,3200737893,52.48,EUR,4,FR01NL
25.08.2011,01.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200738789,20.4,CHF,1,FR01CH
25.08.2011,01.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200738794,69.12,CHF,3,FR01CH
25.08.2011,15.05.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200739116,91.2,CHF,4,FR01CH
29.08.2011,01.03.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200740991,63.65,EUR,5,FR0001
29.08.2011,01.03.2012,NL,L12918000,Parka Outdoor Lifestyle STD,VO,3200741075,74.86,EUR,6,FR01NL
29.08.2011,01.02.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200741079,50.92,EUR,4,FR0001
30.08.2011,05.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200741494,96,CHF,4,FR01CH
30.08.2011,02.04.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200741608,69.12,CHF,3,FR01CH
31.08.2011,02.05.2012,FI,L12918000,Parka Outdoor Lifestyle STD,VO,3200741952,84.05,EUR,8,FI01FR
31.08.2011,01.03.2012,DE,L12918000,Parka Outdoor Lifestyle STD,VO,3200742093,130.24,EUR,13,FR01DE
31.08.2011,01.05.2012,DE,L12918000,Parka Outdoor Lifestyle STD,VO,3200742093,110.21,EUR,11,FR01DE
31.08.2011,20.02.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200742136,45.83,EUR,4,FR0001
31.08.2011,02.03.2012,DE,L12918000,Parka Outdoor Lifestyle STD,VO,3200742148,66.06,EUR,6,FR01DE
01.09.2011,01.03.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200742974,105.6,CHF,5,FR01CH
02.09.2011,15.04.2012,BG,L12918000,Parka Outdoor Lifestyle STD,VO,3200743288,48,EUR,6,FR02BG
02.09.2011,01.03.2012,GR,L12918000,Parka Outdoor Lifestyle STD,VO,3200743477,0,EUR,\N,FR02GR
02.09.2011,02.03.2012,PL,L12918000,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
02.09.2011,27.03.2012,PL,L12918000,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
02.09.2011,20.05.2012,PL,L12918000,Parka Outdoor Lifestyle STD,VO,3200743518,164.35,PLN,3,1
02.09.2011,20.02.2012,XK,L12918000,Parka Outdoor Lifestyle STD,VO,3200743526,56,EUR,7,AL0002
04.09.2011,01.03.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200743870,71.03,EUR,6,FR0001
05.09.2011,01.02.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200745043,112.02,EUR,10,FR0001
05.09.2011,15.03.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200745044,67.21,EUR,6,FR0001
05.09.2011,15.03.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200745045,67.21,EUR,6,FR0001
05.09.2011,15.03.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200745046,67.21,EUR,6,FR0001
06.09.2011,01.03.2012,NL,L12918000,Parka Outdoor Lifestyle STD,VO,3200745610,0,EUR,\N,FR01NL
08.09.2011,06.03.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200747003,0,EUR,\N,FR0001
12.09.2011,02.04.2012,FI,L12918000,Parka Outdoor Lifestyle STD,VO,3200748628,65.7,EUR,6,FI01FR
13.09.2011,01.02.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200749522,76.38,EUR,6,FR0001
16.09.2011,02.04.2012,IT,L12918000,Parka Outdoor Lifestyle STD,VO,3200753545,44.8,EUR,4,IT0000
21.09.2011,07.02.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200755928,72.56,EUR,6,FR0001
25.09.2011,01.05.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200757495,0,EUR,\N,FR0001
26.09.2011,01.02.2012,AD,L12918000,Parka Outdoor Lifestyle STD,VO,3200758443,70.84,EUR,6,AD0001
26.09.2011,01.02.2012,AD,L12918000,Parka Outdoor Lifestyle STD,VO,3200758444,70.84,EUR,6,AD0001
08.07.2011,15.02.2012,CH,L12918000,Parka Outdoor Lifestyle STD,VO,3200758516,1382.41,CHF,64,FR01CH
26.09.2011,03.04.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200758733,56.01,EUR,5,FR0001
26.09.2011,03.04.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200758734,56.01,EUR,5,FR0001
27.09.2011,03.04.2012,FR,L12918000,Parka Outdoor Lifestyle STD,VO,3200759269,56.01,EUR,5,FR0001
30.11.2011,15.01.2012,BE,L12918000,Parka Outdoor Lifestyle STD,VO,3200795527,0,EUR,\N,BE0001
30.06.2011,29.03.2012,DE,L12918400,Parka Outdoor Lifestyle STD,VO,3200700160,44.04,EUR,4,FR01DE
05.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200708276,5019.6,RUB,12,RU0001
05.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200708295,7048.8,RUB,18,RU0001
06.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200708401,21894,RUB,60,RU0001
06.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200708514,8503.95,RUB,21,RU0001
06.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200708526,38937.5,RUB,100,RU0001
07.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709015,2047,RUB,5,RU0001
07.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709021,5380.05,RUB,13,RU0001
07.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709040,10235,RUB,25,RU0001
07.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709045,1958,RUB,5,RU0001
07.07.2011,15.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709051,19188.4,RUB,49,RU0001
07.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709062,3275.2,RUB,8,RU0001
08.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709358,2047,RUB,5,RU0001
08.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709375,8597.4,RUB,21,RU0001
08.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709415,3916,RUB,10,RU0001
08.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709443,4316.5,RUB,10,RU0001
08.07.2011,01.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709448,3484.35,RUB,9,RU0001
08.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709463,2035.87,RUB,5,RU0001
08.07.2011,25.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709469,1824.5,RUB,5,RU0001
08.07.2011,15.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709494,1935.75,RUB,5,RU0001
08.07.2011,15.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200709496,1824.5,RUB,5,RU0001
11.07.2011,15.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200710608,2002.5,RUB,5,RU0001
11.07.2011,01.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200710631,2002.5,RUB,5,RU0001
11.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200710708,5322.2,RUB,13,RU0001
11.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200710711,2429.7,RUB,6,RU0001
11.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200710731,5090.8,RUB,13,RU0001
11.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200710764,15699.6,RUB,42,RU0001
11.07.2011,01.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200710767,6241.12,RUB,15,RU0001
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200711439,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200711442,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200711443,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200711449,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200711454,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200711465,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200711467,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200711468,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200711483,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200711490,0,EUR,\N,FR01SI
14.07.2011,15.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200711746,2047,RUB,5,RU0001
14.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200711758,0,RUB,\N,RU0001
14.07.2011,15.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200711759,4094,RUB,10,RU0001
14.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200711836,3275.2,RUB,8,RU0001
14.07.2011,15.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200712038,3684.6,RUB,9,RU0001
15.07.2011,15.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200712233,2803.5,RUB,7,RU0001
15.07.2011,15.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200712242,5322.2,RUB,13,RU0001
15.07.2011,15.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200712250,4806,RUB,12,RU0001
15.07.2011,01.03.2012,SK,L12918400,Parka Outdoor Lifestyle STD,VO,3200712320,33.39,EUR,3,1
15.07.2011,01.05.2012,SK,L12918400,Parka Outdoor Lifestyle STD,VO,3200712326,33.39,EUR,3,1
18.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200713361,5607,RUB,14,RU0001
18.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200713402,0,RUB,\N,RU0001
18.07.2011,15.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200713409,3346.4,RUB,8,RU0001
18.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200713504,3275.2,RUB,8,RU0001
19.07.2011,15.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200713916,9612,RUB,24,RU0001
20.07.2011,15.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200714236,3115,RUB,7,RU0001
20.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200714256,17421.75,RUB,45,RU0001
20.07.2011,15.03.2012,DE,L12918400,Parka Outdoor Lifestyle STD,VO,3200714476,41.4,EUR,4,FR01DE
20.07.2011,01.03.2012,DE,L12918400,Parka Outdoor Lifestyle STD,VO,3200714478,44.04,EUR,4,FR01DE
20.07.2011,01.03.2012,SK,L12918400,Parka Outdoor Lifestyle STD,VO,3200714530,12,EUR,1,1
21.07.2011,16.03.2012,DE,L12918400,Parka Outdoor Lifestyle STD,VO,3200715214,40.97,EUR,4,FR01DE
25.07.2011,01.04.2012,SK,L12918400,Parka Outdoor Lifestyle STD,VO,3200716938,21.5,EUR,2,1
26.07.2011,20.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200717466,272,CZK,1,FR01CZ
26.07.2011,09.04.2012,PT,L12918400,Parka Outdoor Lifestyle STD,VO,3200717549,39.48,EUR,4,PT0001
27.07.2011,01.03.2012,DE,L12918400,Parka Outdoor Lifestyle STD,VO,3200718029,43.58,EUR,4,FR01DE
28.07.2011,01.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200718771,4160.75,RUB,10,RU0001
29.07.2011,30.04.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200719043,4450,RUB,10,RU0001
29.07.2011,01.03.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200719095,151.52,PLN,4,1
29.07.2011,02.04.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200719095,75.76,PLN,2,1
29.07.2011,30.10.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200719124,0,RUB,\N,RU0001
29.07.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200719605,0,RUB,\N,RU0001
01.08.2011,01.03.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200720980,113.64,PLN,3,1
01.08.2011,27.03.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200720980,0,PLN,\N,1
01.08.2011,17.04.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200720980,151.52,PLN,4,1
02.08.2011,09.04.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200721407,75.76,PLN,2,1
02.08.2011,22.05.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200721407,265.16,PLN,7,1
02.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200721879,2272,CZK,10,FR01CZ
02.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200721895,1817.6,CZK,8,FR01CZ
02.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200721932,1817.6,CZK,8,FR01CZ
02.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200721949,1817.6,CZK,8,FR01CZ
03.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200722134,1817.6,CZK,8,FR01CZ
03.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200722139,2272,CZK,10,FR01CZ
03.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200722146,1817.6,CZK,8,FR01CZ
03.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200722149,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200722151,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200722152,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12918400,Parka Outdoor Lifestyle STD,VO,3200722158,1817.6,CZK,8,1
03.08.2011,01.04.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200722170,130.07,PLN,3,1
03.08.2011,02.05.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200722170,130.07,PLN,3,1
03.08.2011,01.02.2012,ES,L12918400,Parka Outdoor Lifestyle STD,VO,3200722833,38.52,EUR,4,SP0003
04.08.2011,15.04.2012,BG,L12918400,Parka Outdoor Lifestyle STD,VO,3200723746,82.5,EUR,11,FR02BG
05.08.2011,01.05.2012,RO,L12918400,Parka Outdoor Lifestyle STD,VO,3200723958,120,EUR,16,FR02RO
05.08.2011,01.03.2012,GR,L12918400,Parka Outdoor Lifestyle STD,VO,3200724129,0,EUR,\N,FR02GR
05.08.2011,01.03.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200724140,277.97,PLN,7,1
08.08.2011,05.03.2012,ES,L12918400,Parka Outdoor Lifestyle STD,VO,3200725586,57.78,EUR,6,SP0003
08.08.2011,01.03.2012,EE,L12918400,Parka Outdoor Lifestyle STD,VO,3200725679,45,EUR,6,FR02EE
10.08.2011,02.03.2012,US,L12918400,Parka Outdoor Lifestyle STD,VO,3200726204,84.5,EUR,13,FR02UA
11.08.2011,02.03.2012,US,L12918400,Parka Outdoor Lifestyle STD,VO,3200727147,71.5,EUR,11,FR02UA
18.08.2011,01.04.2012,SK,L12918400,Parka Outdoor Lifestyle STD,VO,3200730865,89.04,EUR,8,1
18.08.2011,01.06.2012,SK,L12918400,Parka Outdoor Lifestyle STD,VO,3200730897,44.52,EUR,4,1
19.08.2011,02.04.2012,DE,L12918400,Parka Outdoor Lifestyle STD,VO,3200731473,44.04,EUR,4,FR01DE
23.08.2011,01.02.2012,CE,L12918400,Parka Outdoor Lifestyle STD,VO,3200735458,172.33,EUR,18,CE5001
26.08.2011,05.03.2012,AT,L12918400,Parka Outdoor Lifestyle STD,VO,3200739493,33.2,EUR,3,AT0003
31.08.2011,15.03.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200742280,123.24,PLN,3,1
31.08.2011,15.04.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200742280,82.16,PLN,2,1
01.09.2011,01.03.2012,CH,L12918400,Parka Outdoor Lifestyle STD,VO,3200742749,19.2,CHF,1,FR01CH
02.09.2011,30.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200743265,0,RUB,\N,RU0001
02.09.2011,27.03.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
02.09.2011,17.04.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
02.09.2011,22.05.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
02.09.2011,20.05.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200743518,223.64,PLN,5,1
02.09.2011,15.03.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200743522,182.56,PLN,4,1
02.09.2011,20.02.2012,XK,L12918400,Parka Outdoor Lifestyle STD,VO,3200743526,45,EUR,6,AL0002
05.09.2011,01.05.2012,RU,L12918400,Parka Outdoor Lifestyle STD,VO,3200744923,0,RUB,\N,RU0001
07.09.2011,01.03.2012,PL,L12918400,Parka Outdoor Lifestyle STD,VO,3200745978,543.12,PLN,14,1
15.09.2011,01.02.2012,DK,L12918400,Parka Outdoor Lifestyle STD,VO,3200752378,453.01,DKK,4,DK01FR
16.09.2011,01.02.2012,ES,L12918400,Parka Outdoor Lifestyle STD,VO,3200753641,37.14,EUR,4,SP0003
21.09.2011,07.05.2012,FR,L12918400,Parka Outdoor Lifestyle STD,VO,3200755995,40,EUR,4,FR0001
26.09.2011,01.02.2012,AD,L12918400,Parka Outdoor Lifestyle STD,VO,3200758443,55.67,EUR,6,AD0001
26.09.2011,01.02.2012,AD,L12918400,Parka Outdoor Lifestyle STD,VO,3200758444,55.67,EUR,6,AD0001
27.09.2011,02.04.2012,FR,L12918400,Parka Outdoor Lifestyle STD,VO,3200759368,37.6,EUR,4,FR0001
28.09.2011,23.02.2012,IT,L12918400,Parka Outdoor Lifestyle STD,VO,3200759621,79.8,EUR,7,IT0000
18.10.2011,12.06.2012,IT,L12918400,Parka Outdoor Lifestyle STD,VO,3200773225,48,EUR,4,IT0000
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200813327,107.1,EUR,10,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200813366,64.26,EUR,6,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200813590,96.39,EUR,9,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200813597,85.68,EUR,8,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200813743,64.26,EUR,6,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200814157,74.97,EUR,7,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200817621,74.97,EUR,7,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200817879,85.68,EUR,8,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200819181,64.26,EUR,6,FR01SI
13.07.2011,15.02.2012,SI,L12918400,Parka Outdoor Lifestyle STD,VO,3200819193,64.26,EUR,6,FR01SI
05.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200708279,2589.9,RUB,6,RU0001
05.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200708295,5090.8,RUB,13,RU0001
06.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200708514,6074.25,RUB,15,RU0001
06.07.2011,30.06.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200708525,2990.4,RUB,8,RU0001
06.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200708526,5840.62,RUB,15,RU0001
06.07.2011,01.05.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200708533,5840.55,RUB,15,RU0001
07.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709015,2047,RUB,5,RU0001
07.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709021,5380.05,RUB,13,RU0001
07.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709040,8188,RUB,20,RU0001
07.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709045,1958,RUB,5,RU0001
07.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709062,4503.4,RUB,11,RU0001
08.07.2011,30.05.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709358,2047,RUB,5,RU0001
08.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709415,3916,RUB,10,RU0001
08.07.2011,30.05.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709443,4316.5,RUB,10,RU0001
08.07.2011,25.05.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709469,1824.5,RUB,5,RU0001
08.07.2011,15.05.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709494,2322.9,RUB,6,RU0001
08.07.2011,15.05.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200709496,1824.5,RUB,5,RU0001
11.07.2011,01.04.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200710602,2589.9,RUB,6,RU0001
11.07.2011,15.05.2012,RU,L12918500,Parka Outdoor Lifestyle STD,VO,3200710608,2002.5,RUB,5,RU0001
